date,year,region,category,commodity,unit,pricetype,currency,price,price_zscore
2021-12-15,2021,REGION XI,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,283.13,1.7471195854705117
2021-12-15,2021,REGION XI,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,159.38,0.41464818985284446
2021-12-15,2021,REGION XI,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,277.5,1.686498866623421
2021-12-15,2021,REGION XI,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,243.75,1.323097576909512
2021-12-15,2021,REGION XI,pulses and nuts,Beans (mung),KG,Retail,PHP,98.13,-0.2448578544427687
2021-12-15,2021,REGION XI,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,36.75,-0.9057636666691317
2021-12-15,2021,REGION XI,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,31.25,-0.9649846175854724
2021-12-15,2021,REGION XI,vegetables and fruits,Bitter melon,KG,Retail,PHP,74.5,-0.4992925944706109
2021-12-15,2021,REGION XI,vegetables and fruits,Bottle gourd,KG,Retail,PHP,36.5,-0.9084555280744199
2021-12-15,2021,REGION XI,vegetables and fruits,Carrots,KG,Retail,PHP,74.5,-0.4992925944706109
2021-12-15,2021,REGION XI,vegetables and fruits,Eggplants,KG,Retail,PHP,58.75,-0.6688798630037686
2021-12-15,2021,REGION XI,vegetables and fruits,Garlic,KG,Retail,PHP,118.5,-0.025524987139884738
2021-12-15,2021,REGION XI,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,70.25,-0.5450542383605106
2021-12-15,2021,REGION XI,vegetables and fruits,Onions (red),KG,Retail,PHP,125.13,0.04586317732835873
2021-12-15,2021,REGION XI,vegetables and fruits,Squashes,KG,Retail,PHP,27.75,-1.0026706772595075
2021-12-15,2021,REGION XI,vegetables and fruits,Tomatoes,KG,Retail,PHP,51.75,-0.7442519823518386
2021-12-15,2021,REGION XII,cereals and tubers,Rice (special),KG,Retail,PHP,45.29,-0.8138096810644863
2021-12-15,2021,REGION XII,cereals and tubers,Rice (well milled),KG,Retail,PHP,38.75,-0.8842287754268259
2021-12-15,2021,REGION XII,cereals and tubers,Semolina (white),KG,Retail,PHP,33.83,-0.937204607882898
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,180,0.6366729185610166
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,172.51,0.5560247508585815
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,138.95,0.19466927581269128
2021-12-15,2021,REGION XII,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,213.33,0.9955518811140418
2021-12-15,2021,REGION XII,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,263.75,1.5384464893325693
2021-12-15,2021,REGION XII,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,38.13,-0.8909045917119407
2021-12-15,2021,REGION XII,vegetables and fruits,Bananas (saba),KG,Retail,PHP,32.03,-0.9565860100009732
2021-12-15,2021,REGION XII,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,65.27,-0.5986761175538519
2021-12-15,2021,REGION XII,vegetables and fruits,Bitter melon,KG,Retail,PHP,79.66,-0.44373257506546215
2021-12-15,2021,REGION XII,vegetables and fruits,Cabbage,KG,Retail,PHP,58.99,-0.6662956760546919
2021-12-15,2021,REGION XII,vegetables and fruits,Calamansi,KG,Retail,PHP,43.22,-0.8360982935002726
2021-12-15,2021,REGION XII,vegetables and fruits,Carrots,KG,Retail,PHP,75.42,-0.48938654449915026
2021-12-15,2021,REGION XII,vegetables and fruits,Coconut,KG,Retail,PHP,26.14,-1.0200062647095636
2021-12-15,2021,REGION XII,vegetables and fruits,Garlic,KG,Retail,PHP,170,0.5289984623494879
2021-12-15,2021,REGION XII,vegetables and fruits,Ginger,KG,Retail,PHP,106.29,-0.15699549817416117
2021-12-15,2021,REGION XII,vegetables and fruits,Mangoes (piko),KG,Retail,PHP,82.5,-0.413153029501388
2021-12-15,2021,REGION XII,vegetables and fruits,Onions (red),KG,Retail,PHP,157.91,0.39882004478974975
2021-12-15,2021,REGION XII,vegetables and fruits,Tomatoes,KG,Retail,PHP,65,-0.6015833278715631
2021-12-15,2021,REGION XII,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,35.43,-0.9199766948890533
2021-12-15,2021,REGION XII,cereals and tubers,Rice (well milled),KG,Retail,PHP,40.65,-0.8637706287466355
2021-12-15,2021,REGION XII,"meat, fish and eggs",Anchovies,KG,Retail,PHP,95,-0.27855995923697713
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,187.5,0.7174287607196631
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,143.75,0.24635301479422517
2021-12-15,2021,REGION XII,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,269.46,1.5999286038293519
2021-12-15,2021,REGION XII,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,170.75,0.5370740465653526
2021-12-15,2021,REGION XII,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,263.27,1.5332781154344157
2021-12-15,2021,REGION XII,pulses and nuts,Beans (mung),KG,Retail,PHP,81.88,-0.4198288457865028
2021-12-15,2021,REGION XII,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,101.34,-0.2102943539988679
2021-12-15,2021,REGION XII,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,33.75,-0.9380660035325903
2021-12-15,2021,REGION XII,vegetables and fruits,Bitter melon,KG,Retail,PHP,70.63,-0.5409626090244726
2021-12-15,2021,REGION XII,vegetables and fruits,Bottle gourd,KG,Retail,PHP,31.88,-0.9582011268441462
2021-12-15,2021,REGION XII,vegetables and fruits,Cabbage,KG,Retail,PHP,63.75,-0.6150426348980043
2021-12-15,2021,REGION XII,vegetables and fruits,Cabbage (chinese),KG,Retail,PHP,73.75,-0.5073681786864755
2021-12-15,2021,REGION XII,vegetables and fruits,Calamansi,KG,Retail,PHP,58.75,-0.6688798630037686
2021-12-15,2021,REGION XII,vegetables and fruits,Carrots,KG,Retail,PHP,86.25,-0.37277510842206474
2021-12-15,2021,REGION XII,vegetables and fruits,Choko,KG,Retail,PHP,25,-1.0322811527176778
2021-12-15,2021,REGION XII,vegetables and fruits,Coconut,KG,Retail,PHP,16.26,-1.1263886274465538
2021-12-15,2021,REGION XII,vegetables and fruits,Squashes,KG,Retail,PHP,19,-1.096885826444595
2021-12-15,2021,REGION XII,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,34.58,-0.9291290236670334
2021-12-15,2021,REGION XII,cereals and tubers,Rice (special),KG,Retail,PHP,39.73,-0.8736766787180962
2021-12-15,2021,REGION XII,cereals and tubers,Rice (well milled),KG,Retail,PHP,37.54,-0.897257384628421
2021-12-15,2021,REGION XII,"meat, fish and eggs",Anchovies,KG,Retail,PHP,185.5,0.6958938694773574
2021-12-15,2021,REGION XII,"meat, fish and eggs",Eggs,Unit,Retail,PHP,5.67,-1.2404158765745628
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,Retail,PHP,279.33,1.7062032921101307
2021-12-15,2021,REGION XII,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,265.34,1.5555667278702021
2021-12-15,2021,REGION XII,pulses and nuts,Beans (mung),KG,Retail,PHP,84.88,-0.3875265089230442
2021-12-15,2021,REGION XII,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,102,-0.20318783988890704
2021-12-15,2021,REGION XII,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,35.88,-0.9151313443595347
2021-12-15,2021,REGION XII,vegetables and fruits,Bitter melon,KG,Retail,PHP,67,-0.5800484366292574
2021-12-15,2021,REGION XII,vegetables and fruits,Bottle gourd,KG,Retail,PHP,22.75,-1.0565079053652717
2021-12-15,2021,REGION XII,vegetables and fruits,Cabbage,KG,Retail,PHP,57.25,-0.6850310314354978
2021-12-15,2021,REGION XII,vegetables and fruits,Carrots,KG,Retail,PHP,86.13,-0.3740672018966031
2021-12-15,2021,REGION XII,vegetables and fruits,Coconut,KG,Retail,PHP,22.45,-1.0597381390516176
2021-12-15,2021,REGION XII,vegetables and fruits,Eggplants,KG,Retail,PHP,58.38,-0.6728638178835951
2021-12-15,2021,REGION XII,vegetables and fruits,Garlic,KG,Retail,PHP,130.04,0.09873133532821926
2021-12-15,2021,REGION XII,vegetables and fruits,Squashes,KG,Retail,PHP,17,-1.1184207176869008
2021-12-15,2021,REGION XII,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,36.14,-0.9123318084980349
2021-12-15,2021,REGION XII,cereals and tubers,Rice (special),KG,Retail,PHP,43.79,-0.8299608494962155
2021-12-15,2021,REGION XII,"meat, fish and eggs",Anchovies,KG,Retail,PHP,220,1.0673707434071313
2021-12-15,2021,REGION XII,"meat, fish and eggs",Eggs (duck),Unit,Retail,PHP,9.4,-1.2002533044076624
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,195,0.7981846028783096
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,Retail,PHP,350,2.4671386741570043
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,203.75,0.8923997520633972
2021-12-15,2021,REGION XII,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,124.31,0.037033871919013445
2021-12-15,2021,REGION XII,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,251.25,1.4038534190681584
2021-12-15,2021,REGION XII,pulses and nuts,Beans (mung),KG,Retail,PHP,93.75,-0.29201926626341823
2021-12-15,2021,REGION XII,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,88.5,-0.34854835577447074
2021-12-15,2021,REGION XII,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,52.5,-0.736176398135974
2021-12-15,2021,REGION XII,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,43.98,-0.8279150348281965
2021-12-15,2021,REGION XII,vegetables and fruits,Bitter melon,KG,Retail,PHP,77,-0.4723739804177287
2021-12-15,2021,REGION XII,vegetables and fruits,Bottle gourd,KG,Retail,PHP,35.95,-0.9143776231660539
2021-12-15,2021,REGION XII,vegetables and fruits,Calamansi,KG,Retail,PHP,38.75,-0.8842287754268259
2021-12-15,2021,REGION XII,vegetables and fruits,Choko,KG,Retail,PHP,25,-1.0322811527176778
2021-12-15,2021,REGION XII,vegetables and fruits,Coconut,KG,Retail,PHP,23.85,-1.0446637151820037
2021-12-15,2021,REGION XII,vegetables and fruits,Eggplants,KG,Retail,PHP,48.75,-0.7765543192152973
2021-12-15,2021,REGION XII,vegetables and fruits,Ginger,KG,Retail,PHP,102.5,-0.19780411707833062
2021-12-15,2021,REGION XII,vegetables and fruits,Squashes,KG,Retail,PHP,21.5,-1.0699672123917128
2021-12-15,2021,REGION XII,vegetables and fruits,Tomatoes,KG,Retail,PHP,45,-0.8169322402946205
2021-12-15,2021,REGION XII,vegetables and fruits,Water spinach,KG,Retail,PHP,23.63,-1.0470325532186573
2021-12-15,2021,REGION XIII,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,35.7,-0.9170694845713422
2021-12-15,2021,REGION XIII,cereals and tubers,Rice (special),KG,Retail,PHP,46.77,-0.7978738615451798
2021-12-15,2021,REGION XIII,cereals and tubers,Taro,KG,Retail,PHP,35.13,-0.9232069285753993
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Eggs,Unit,Retail,PHP,6.67,-1.22964843095341
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,177.13,0.6057703496283078
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,Retail,PHP,339.58,2.354941890784591
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,219.72,1.0643558586332085
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Meat (beef),KG,Retail,PHP,360.61,2.581381272197436
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,304.51,1.97732757285076
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Shrimp (tiger),KG,Retail,PHP,369.06,2.672366187696178
2021-12-15,2021,REGION XIII,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,56.83,-0.6895533585963821
2021-12-15,2021,REGION XIII,vegetables and fruits,Beans (string),KG,Retail,PHP,62.02,-0.6336703158225987
2021-12-15,2021,REGION XIII,vegetables and fruits,Cabbage,KG,Retail,PHP,75.16,-0.49218608036065004
2021-12-15,2021,REGION XIII,vegetables and fruits,Cabbage (chinese),KG,Retail,PHP,69.59,-0.5521607524704715
2021-12-15,2021,REGION XIII,vegetables and fruits,Calamansi,KG,Retail,PHP,69.15,-0.5568984285437787
2021-12-15,2021,REGION XIII,vegetables and fruits,Carrots,KG,Retail,PHP,85.12,-0.3849423219739674
2021-12-15,2021,REGION XIII,vegetables and fruits,Onions (red),KG,Retail,PHP,199.08,0.8421157810126134
2021-12-15,2021,REGION XIII,vegetables and fruits,Onions (white),KG,Retail,PHP,125,0.0444634093976089
2021-12-15,2021,REGION XIII,vegetables and fruits,Squashes,KG,Retail,PHP,21.69,-1.0679213977236939
2021-12-15,2021,REGION XIII,vegetables and fruits,Tomatoes,KG,Retail,PHP,55.18,-0.7073196438712842
2021-12-15,2021,REGION XIII,cereals and tubers,Semolina (white),KG,Retail,PHP,30.39,-0.9742446208196639
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Crab,KG,Retail,PHP,300,1.9287663930993606
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,190,0.7443473747725453
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,184.12,0.6810347945201665
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (tilapia),KG,Retail,PHP,160,0.4213240061379593
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Meat (beef),KG,Retail,PHP,380,2.7901620427915903
2021-12-15,2021,REGION XIII,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,298.33,1.9107847589120353
2021-12-15,2021,REGION XIII,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,167.28,0.4997110102599521
2021-12-15,2021,REGION XIII,pulses and nuts,Beans (mung),KG,Retail,PHP,86.25,-0.37277510842206474
2021-12-15,2021,REGION XIII,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,21.28,-1.0723360504283665
2021-12-15,2021,REGION XIII,vegetables and fruits,Beans (string),KG,Retail,PHP,41.17,-0.858171557023636
2021-12-15,2021,REGION XIII,vegetables and fruits,Bitter melon,KG,Retail,PHP,67.81,-0.5713268056761236
2021-12-15,2021,REGION XIII,vegetables and fruits,Bottle gourd,KG,Retail,PHP,30,-0.9784439246119135
2021-12-15,2021,REGION XIII,vegetables and fruits,Calamansi,KG,Retail,PHP,48.59,-0.7782771105146816
2021-12-15,2021,REGION XIII,vegetables and fruits,Carrots,KG,Retail,PHP,80.72,-0.43231908270704006
2021-12-15,2021,REGION XIII,vegetables and fruits,Coconut,KG,Retail,PHP,22.13,-1.0631837216503865
2021-12-15,2021,REGION XIII,vegetables and fruits,Eggplants,KG,Retail,PHP,50.62,-0.7564191959037413
2021-12-15,2021,REGION XIII,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,75.54,-0.48809445102461185
2021-12-15,2021,REGION XIII,vegetables and fruits,Onions (white),KG,Retail,PHP,98,-0.24625762237351853
2021-12-15,2021,REGION XIII,vegetables and fruits,Squashes,KG,Retail,PHP,19.87,-1.087518148754192
2021-12-15,2021,REGION XIII,vegetables and fruits,Tomatoes,KG,Retail,PHP,49.4,-0.7695554795615478
2021-12-15,2021,REGION XIII,cereals and tubers,Rice (special),KG,Retail,PHP,45.98,-0.8063801435858908
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Crab,KG,Retail,PHP,215.38,1.017625144637405
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,190.66,0.7514538888825062
2021-12-15,2021,REGION XIII,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,166.37,0.4899126347447031
2021-12-15,2021,REGION XIII,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,250.76,1.3985773707137934
2021-12-15,2021,REGION XIII,vegetables and fruits,Bananas (lakatan),KG,Retail,PHP,51.16,-0.7506047752683188
2021-12-15,2021,REGION XIII,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,93.28,-0.29707996570536005
2021-12-15,2021,REGION XIII,vegetables and fruits,Beans (string),KG,Retail,PHP,75.28,-0.49089398688611163
2021-12-15,2021,REGION XIII,vegetables and fruits,Cabbage (chinese),KG,Retail,PHP,84.29,-0.39387930183952424
2021-12-15,2021,REGION XIII,vegetables and fruits,Calamansi,KG,Retail,PHP,78.54,-0.45579211416115323
2021-12-15,2021,REGION XIII,vegetables and fruits,Carrots,KG,Retail,PHP,110.49,-0.11177222656531927
2021-12-15,2021,REGION XIII,vegetables and fruits,Choko,KG,Retail,PHP,32.29,-0.9537864741394735
2021-12-15,2021,REGION XIII,vegetables and fruits,Coconut,KG,Retail,PHP,17.99,-1.1077609465219596
2021-12-15,2021,REGION XIII,vegetables and fruits,Eggplants,KG,Retail,PHP,81.67,-0.42209000936694485
2021-12-15,2021,REGION XIII,vegetables and fruits,Ginger,KG,Retail,PHP,112.85,-0.08636105489939849
2021-12-15,2021,REGION XIII,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,114.45,-0.06913314190555382
2021-12-15,2021,REGION XIII,vegetables and fruits,Squashes,KG,Retail,PHP,36.08,-0.9129778552353041
2021-12-15,2021,REGION XIII,cereals and tubers,Rice (special),KG,Retail,PHP,50.51,-0.7576036149220683
2021-12-15,2021,REGION XIII,cereals and tubers,Rice (well milled),KG,Retail,PHP,42,-0.8492345771580792
2021-12-15,2021,REGION XIII,cereals and tubers,Taro,KG,Retail,PHP,43.75,-0.8303915473210616
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Crab,KG,Retail,PHP,343.33,2.395319811863914
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Eggs,Unit,Retail,PHP,6.98,-1.2263105228108524
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (milkfish),KG,Retail,PHP,187.49,0.7173210862634517
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,176.81,0.602324767029539
2021-12-15,2021,REGION XIII,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,168.75,0.5155391553230468
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Meat (pork),KG,Retail,PHP,292.5,1.848010550940714
2021-12-15,2021,REGION XIII,"meat, fish and eggs","Meat (pork, with bones)",KG,Retail,PHP,243.75,1.323097576909512
2021-12-15,2021,REGION XIII,pulses and nuts,Beans (mung),KG,Retail,PHP,107.5,-0.1439668889725663
2021-12-15,2021,REGION XIII,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,91.25,-0.3189378803163004
2021-12-15,2021,REGION XIII,vegetables and fruits,Beans (string),KG,Retail,PHP,72.5,-0.5208274857129166
2021-12-15,2021,REGION XIII,vegetables and fruits,Bitter melon,KG,Retail,PHP,103.75,-0.18434481005188952
2021-12-15,2021,REGION XIII,vegetables and fruits,Bottle gourd,KG,Retail,PHP,47.5,-0.7900136262417383
2021-12-15,2021,REGION XIII,vegetables and fruits,Cabbage (chinese),KG,Retail,PHP,117.5,-0.03629243276103761
2021-12-15,2021,REGION XIII,vegetables and fruits,Calamansi,KG,Retail,PHP,75,-0.4939088716600345
2021-12-15,2021,REGION XIII,vegetables and fruits,Carrots,KG,Retail,PHP,105,-0.17088550302544844
2021-12-15,2021,REGION XIII,vegetables and fruits,Choko,KG,Retail,PHP,29.14,-0.987703927846105
2021-12-15,2021,REGION XIII,vegetables and fruits,Coconut,KG,Retail,PHP,24.52,-1.0374495266158312
2021-12-15,2021,REGION XIII,vegetables and fruits,Eggplants,KG,Retail,PHP,76.25,-0.4804495646335934
2021-12-15,2021,REGION XIII,vegetables and fruits,Garlic,KG,Retail,PHP,138.75,0.19251578668846084
2021-12-15,2021,REGION XIII,vegetables and fruits,Mangoes (carabao),KG,Retail,PHP,115,-0.06321104681391977
2021-12-15,2021,REGION XIII,vegetables and fruits,Tomatoes,KG,Retail,PHP,75,-0.4939088716600345
2021-12-15,2021,REGION XIII,cereals and tubers,"Rice (regular, milled)",KG,Retail,PHP,37.27,-0.9001645949461321
2021-12-15,2021,REGION XIII,cereals and tubers,Rice (special),KG,Retail,PHP,43.82,-0.829637826127581
2021-12-15,2021,REGION XIII,cereals and tubers,Rice (well milled),KG,Retail,PHP,40,-0.8707694684003848
2021-12-15,2021,REGION XIII,cereals and tubers,Taro,KG,Retail,PHP,37.5,-0.897688082453267
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Anchovies,KG,Retail,PHP,165,0.4751612342437236
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Crab,KG,Retail,PHP,311.25,2.0499001563373302
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Eggs,Unit,Retail,PHP,7.28,-1.2230802891245067
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Fish (roundscad),KG,Retail,PHP,196.25,0.8116439099047507
2021-12-15,2021,REGION XIII,"meat, fish and eggs",Meat (beef),KG,Retail,PHP,347.3,2.4380665709798914
2021-12-15,2021,REGION XIII,"meat, fish and eggs","Meat (beef, chops with bones)",KG,Retail,PHP,279.33,1.7062032921101307
2021-12-15,2021,REGION XIII,"meat, fish and eggs","Meat (chicken, whole)",KG,Retail,PHP,170.2,0.5311519514737184
2021-12-15,2021,REGION XIII,pulses and nuts,Beans (mung),KG,Retail,PHP,93.75,-0.29201926626341823
2021-12-15,2021,REGION XIII,pulses and nuts,Groundnuts (shelled),KG,Retail,PHP,123.73,0.0307887534587448
2021-12-15,2021,REGION XIII,vegetables and fruits,Bananas (latundan),KG,Retail,PHP,22.5,-1.05919976677056
2021-12-15,2021,REGION XIII,vegetables and fruits,"Beans (green, fresh)",KG,Retail,PHP,80,-0.44007164355427014
2021-12-15,2021,REGION XIII,vegetables and fruits,Beans (string),KG,Retail,PHP,64.33,-0.6087975164377356
2021-12-15,2021,REGION XIII,vegetables and fruits,Bitter melon,KG,Retail,PHP,84.38,-0.3929102317336206
2021-12-15,2021,REGION XIII,vegetables and fruits,Cabbage,KG,Retail,PHP,81.25,-0.42661233652782904
2021-12-15,2021,REGION XIII,vegetables and fruits,Carrots,KG,Retail,PHP,106.61,-0.15354991557539233
